JobID|JobName|State|ExitCode|Submit|Start|End|Elapsed|AllocCPUS|NNodes|NodeList|TotalCPU|CPUTime|MaxRSS
70116_50.batch|batch|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:57|00:00:33|28|1|sn023|00:35.161|00:15:24|0.46G
70116_50.extern|extern|COMPLETED|0:0|2026-07-19T19:24:24|2026-07-19T19:24:24|2026-07-19T19:24:58|00:00:34|28|1|sn023|00:00.001|00:15:52|0.00G
70116_51|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn094|00:34.058|00:14:56|
70116_51.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn094|00:34.056|00:14:56|0.46G
70116_51.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn094|00:00.001|00:14:56|0.00G
70116_52|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn076|00:35.322|00:15:24|
70116_52.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn076|00:35.320|00:15:24|0.49G
70116_52.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn076|00:00.001|00:15:24|0.00G
70116_53|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn103|00:35.791|00:15:24|
70116_53.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn103|00:35.789|00:15:24|0.48G
70116_53.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn103|00:00.001|00:15:24|0.00G
70116_54|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn075|00:34.851|00:14:56|
70116_54.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn075|00:34.849|00:14:56|0.47G
70116_54.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn075|00:00.001|00:14:56|0.00G
70116_55|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:56|00:00:31|28|1|sn098|00:33.316|00:14:28|
70116_55.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:56|00:00:31|28|1|sn098|00:33.314|00:14:28|0.00G
70116_55.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:56|00:00:31|28|1|sn098|00:00.001|00:14:28|0.00G
70116_56|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn141|00:34.827|00:14:56|
70116_56.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn141|00:34.826|00:14:56|0.47G
70116_56.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn141|00:00.001|00:14:56|0.00G
70116_57|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn139|00:34.780|00:14:56|
70116_57.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn139|00:34.778|00:14:56|0.45G
70116_57.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn139|00:00.001|00:15:24|0.00G
70116_58|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn140|00:35.515|00:15:24|
70116_58.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn140|00:35.514|00:15:24|0.46G
70116_58.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn140|00:00.001|00:15:24|0.00G
70116_59|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:59|00:00:34|28|1|sn026|00:35.543|00:15:52|
70116_59.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:59|00:00:34|28|1|sn026|00:35.541|00:15:52|0.46G
70116_59.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:59|00:00:34|28|1|sn026|00:00.001|00:15:52|0.00G
70116_60|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn099|00:34.123|00:14:56|
70116_60.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn099|00:34.121|00:14:56|0.45G
70116_60.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn099|00:00.001|00:14:56|0.00G
70116_61|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn150|00:34.373|00:14:56|
70116_61.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:57|00:00:32|28|1|sn150|00:34.371|00:14:56|0.47G
70116_61.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:24:58|00:00:33|28|1|sn150|00:00.002|00:15:24|0.00G
70116_62|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:25|2026-07-19T19:25:00|00:00:35|28|1|sn106|00:36.842|00:16:20|
70116_62.batch|batch|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:25:00|00:00:35|28|1|sn106|00:36.840|00:16:20|0.47G
70116_62.extern|extern|COMPLETED|0:0|2026-07-19T19:24:25|2026-07-19T19:24:25|2026-07-19T19:25:00|00:00:35|28|1|sn106|00:00.001|00:16:20|0.00G
70116_63|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:26|2026-07-19T19:25:00|00:00:34|28|1|sn097|00:36.271|00:15:52|
70116_63.batch|batch|COMPLETED|0:0|2026-07-19T19:24:26|2026-07-19T19:24:26|2026-07-19T19:25:00|00:00:34|28|1|sn097|00:36.269|00:15:52|0.47G
70116_63.extern|extern|COMPLETED|0:0|2026-07-19T19:24:26|2026-07-19T19:24:26|2026-07-19T19:25:00|00:00:34|28|1|sn097|00:00.002|00:15:52|0.00G
70116_64|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:24:26|2026-07-19T19:24:57|00:00:31|28|1|sn045|00:33.995|00:14:28|
70116_64.batch|batch|COMPLETED|0:0|2026-07-19T19:24:26|2026-07-19T19:24:26|2026-07-19T19:24:57|00:00:31|28|1|sn045|00:33.993|00:14:28|0.47G
70116_64.extern|extern|COMPLETED|0:0|2026-07-19T19:24:26|2026-07-19T19:24:26|2026-07-19T19:24:58|00:00:32|28|1|sn045|00:00.001|00:14:56|0.00G
70116_65|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:36|00:00:34|28|1|sn024|00:35.434|00:15:52|
70116_65.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:36|00:00:34|28|1|sn024|00:35.431|00:15:52|0.47G
70116_65.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:36|00:00:34|28|1|sn024|00:00.002|00:15:52|0.00G
70116_66|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn074|00:35.204|00:15:24|
70116_66.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn074|00:35.202|00:15:24|0.50G
70116_66.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn074|00:00.001|00:15:24|0.00G
70116_67|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn078|00:35.782|00:16:20|
70116_67.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn078|00:35.780|00:16:20|0.46G
70116_67.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn078|00:00.001|00:16:20|0.00G
70116_68|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:36|00:00:34|28|1|sn096|00:35.651|00:15:52|
70116_68.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:36|00:00:34|28|1|sn096|00:35.649|00:15:52|0.48G
70116_68.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:36|00:00:34|28|1|sn096|00:00.001|00:15:52|0.00G
70116_69|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:34|00:00:32|28|1|sn100|00:34.411|00:14:56|
70116_69.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:34|00:00:32|28|1|sn100|00:34.409|00:14:56|0.46G
70116_69.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:34|00:00:32|28|1|sn100|00:00.001|00:14:56|0.00G
70116_70|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn105|00:35.654|00:16:20|
70116_70.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn105|00:35.652|00:16:20|0.46G
70116_70.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn105|00:00.001|00:16:20|0.00G
70116_71|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn144|00:35.377|00:15:24|
70116_71.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn144|00:35.376|00:15:24|0.44G
70116_71.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn144|00:00.001|00:15:24|0.00G
70116_72|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn098|00:35.030|00:15:24|
70116_72.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn098|00:35.029|00:15:24|0.48G
70116_72.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn098|00:00.001|00:15:24|0.00G
70116_73|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn093|00:36.789|00:16:20|
70116_73.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn093|00:36.787|00:16:20|0.48G
70116_73.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:37|00:00:35|28|1|sn093|00:00.001|00:16:20|0.00G
70116_74|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn043|00:34.654|00:15:24|
70116_74.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn043|00:34.652|00:15:24|0.50G
70116_74.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn043|00:00.002|00:15:24|0.00G
70116_75|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn102|00:35.124|00:15:24|
70116_75.batch|batch|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn102|00:35.122|00:15:24|0.49G
70116_75.extern|extern|COMPLETED|0:0|2026-07-19T19:25:02|2026-07-19T19:25:02|2026-07-19T19:25:35|00:00:33|28|1|sn102|00:00.001|00:15:24|0.00G
70116_76|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn146|00:35.842|00:15:24|
70116_76.batch|batch|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn146|00:35.840|00:15:24|0.48G
70116_76.extern|extern|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn146|00:00.001|00:15:52|0.00G
70116_77|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn143|00:36.298|00:15:52|
70116_77.batch|batch|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn143|00:36.296|00:15:52|0.46G
70116_77.extern|extern|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn143|00:00.001|00:15:52|0.00G
70116_78|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn094|00:35.508|00:15:24|
70116_78.batch|batch|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn094|00:35.506|00:15:24|0.45G
70116_78.extern|extern|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn094|00:00.001|00:15:24|0.00G
70116_79|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn025|00:35.283|00:15:24|
70116_79.batch|batch|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn025|00:35.281|00:15:24|0.46G
70116_79.extern|extern|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:36|00:00:33|28|1|sn025|00:00.001|00:15:24|0.00G
70116_80|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn060|00:35.885|00:15:52|
70116_80.batch|batch|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn060|00:35.883|00:15:52|0.46G
70116_80.extern|extern|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:38|00:00:35|28|1|sn060|00:00.001|00:16:20|0.00G
70116_81|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn145|00:35.597|00:15:52|
70116_81.batch|batch|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn145|00:35.595|00:15:52|0.49G
70116_81.extern|extern|COMPLETED|0:0|2026-07-19T19:25:03|2026-07-19T19:25:03|2026-07-19T19:25:37|00:00:34|28|1|sn145|00:00.001|00:15:52|0.00G
70116_82|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn099|00:36.860|00:15:52|
70116_82.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn099|00:36.858|00:15:52|0.47G
70116_82.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn099|00:00.001|00:15:52|0.00G
70116_83|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn075|00:35.612|00:15:24|
70116_83.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn075|00:35.610|00:15:24|0.46G
70116_83.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn075|00:00.001|00:15:24|0.00G
70116_84|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn141|00:35.594|00:15:24|
70116_84.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn141|00:35.593|00:15:24|0.47G
70116_84.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn141|00:00.001|00:15:24|0.00G
70116_85|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn150|00:35.307|00:15:24|
70116_85.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn150|00:35.305|00:15:24|0.44G
70116_85.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn150|00:00.001|00:15:24|0.00G
70116_86|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn139|00:35.161|00:15:24|
70116_86.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn139|00:35.159|00:15:24|0.46G
70116_86.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn139|00:00.001|00:15:24|0.00G
70116_87|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn022|00:36.539|00:15:52|
70116_87.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn022|00:36.537|00:15:52|0.46G
70116_87.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn022|00:00.002|00:15:52|0.00G
70116_88|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn023|00:36.201|00:15:52|
70116_88.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn023|00:36.199|00:15:52|0.47G
70116_88.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn023|00:00.001|00:15:52|0.00G
70116_89|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn045|00:35.361|00:15:24|
70116_89.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn045|00:35.359|00:15:24|0.48G
70116_89.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn045|00:00.001|00:15:24|0.00G
70116_90|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn042|00:34.564|00:15:24|
70116_90.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn042|00:34.563|00:15:24|0.46G
70116_90.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn042|00:00.001|00:15:24|0.00G
70116_91|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:39|00:00:35|28|1|sn095|00:37.052|00:16:20|
70116_91.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:39|00:00:35|28|1|sn095|00:37.050|00:16:20|0.47G
70116_91.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:39|00:00:35|28|1|sn095|00:00.001|00:16:20|0.00G
70116_92|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn077|00:35.209|00:15:24|
70116_92.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn077|00:35.207|00:15:24|0.47G
70116_92.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn077|00:00.001|00:15:24|0.00G
70116_93|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn076|00:35.992|00:15:52|
70116_93.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn076|00:35.991|00:15:52|0.46G
70116_93.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn076|00:00.001|00:15:52|0.00G
70116_94|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn044|00:35.873|00:15:52|
70116_94.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn044|00:35.872|00:15:52|0.45G
70116_94.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:38|00:00:34|28|1|sn044|00:00.001|00:15:52|0.00G
70116_95|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn142|00:34.841|00:15:24|
70116_95.batch|batch|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn142|00:34.839|00:15:24|0.46G
70116_95.extern|extern|COMPLETED|0:0|2026-07-19T19:25:04|2026-07-19T19:25:04|2026-07-19T19:25:37|00:00:33|28|1|sn142|00:00.001|00:15:24|0.00G
70116_96|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:05|2026-07-19T19:25:37|00:00:32|28|1|sn103|00:34.463|00:14:56|
70116_96.batch|batch|COMPLETED|0:0|2026-07-19T19:25:05|2026-07-19T19:25:05|2026-07-19T19:25:37|00:00:32|28|1|sn103|00:34.461|00:14:56|0.47G
70116_96.extern|extern|COMPLETED|0:0|2026-07-19T19:25:05|2026-07-19T19:25:05|2026-07-19T19:25:37|00:00:32|28|1|sn103|00:00.001|00:14:56|0.00G
70116_97|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:41|2026-07-19T19:26:13|00:00:32|28|1|sn026|00:34.948|00:14:56|
70116_97.batch|batch|COMPLETED|0:0|2026-07-19T19:25:41|2026-07-19T19:25:41|2026-07-19T19:26:13|00:00:32|28|1|sn026|00:34.946|00:14:56|0.45G
70116_97.extern|extern|COMPLETED|0:0|2026-07-19T19:25:41|2026-07-19T19:25:41|2026-07-19T19:26:14|00:00:33|28|1|sn026|00:00.001|00:15:24|0.00G
70116_98|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:41|2026-07-19T19:26:14|00:00:33|28|1|sn097|00:35.785|00:15:24|
70116_98.batch|batch|COMPLETED|0:0|2026-07-19T19:25:41|2026-07-19T19:25:41|2026-07-19T19:26:14|00:00:33|28|1|sn097|00:35.783|00:15:24|0.47G
70116_98.extern|extern|COMPLETED|0:0|2026-07-19T19:25:41|2026-07-19T19:25:41|2026-07-19T19:26:14|00:00:33|28|1|sn097|00:00.001|00:15:24|0.00G
70116_99|fra_par_10k|COMPLETED|0:0|2026-07-19T19:23:44|2026-07-19T19:25:41|2026-07-19T19:26:13|00:00:32|28|1|sn100|00:34.835|00:14:56|
70116_99.batch|batch|COMPLETED|0:0|2026-07-19T19:25:41|2026-07-19T19:25:41|2026-07-19T19:26:13|00:00:32|28|1|sn100|00:34.833|00:14:56|0.46G
70116_99.extern|extern|COMPLETED|0:0|2026-07-19T19:25:41|2026-07-19T19:25:41|2026-07-19T19:26:13|00:00:32|28|1|sn100|00:00.001|00:14:56|0.00G
