plan_id,dem_seats,rep_seats,dem_vote_share,rep_vote_share,dem_seat_share,proportionality_gap
757,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
758,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
759,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
760,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
761,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
762,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
763,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
764,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
765,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
766,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
767,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
768,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
769,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
770,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
771,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
772,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
773,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
774,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
775,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
776,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
777,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
778,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
779,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
780,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
781,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
782,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
783,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
784,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
785,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
786,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
787,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
788,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
789,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
790,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
791,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
792,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
793,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
794,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
795,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
796,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
797,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
798,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
799,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
800,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
801,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
802,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
803,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
804,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
805,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
806,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
807,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
808,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
809,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
810,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
811,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
812,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
813,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
814,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
815,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
816,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
817,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
818,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
