plan_id,total_dem_seats,total_rep_seats,dem_vote_share,rep_vote_share,seat_share_dem,proportionality_gap
168,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
169,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
170,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
171,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
172,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
173,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
174,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
175,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
176,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
177,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
178,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
179,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
180,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
181,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
182,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
183,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
184,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
185,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
186,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
187,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
188,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
189,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
190,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
191,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
192,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
193,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
194,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
